Legend
======
Order:       curve order
Px,Py,Pz:    coordinates of point P on the centerline
Tx,Ty,Tz:    coordinates of the direction of the Tangent vector to point P
Nx,Ny,Nz:    coordinates of the direction of the Normal vector to point P
BNx,BNy,BNz: coordinates of the direction of the Binormal vector to point P
Dfit:        diameter of the best fit circle in point P
Dmin:        diameter of the inscribing circle in point P
Dmax:        diameter of the subscribing circle in point P
C:           curvature in point P
Dh:          hydraulic diameter in point P
Xh:          hydraulic ratio in point P
Scf:         distance of circumference in point P
Area:        sectional area in point P
E:           ellipticity in point P


Order: Cubic

[Main Branch Set] Branch Segment 1:

Point (14.0645, 249.8681, 149.8754) connects to:
    Branch Segment 2
    Branch Segment 3

        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz          C       Area
   14.1907   250.3673    52.0576     0.0339     0.0464    -0.9983    -0.6366    -0.7691    -0.0574    -0.7705     0.6375     0.0034     0.0066   472.4433
   14.2080   250.3908    51.5588     0.0368     0.0498    -0.9981     0.6365     0.7688     0.0619     0.7704    -0.6375    -0.0034     0.0246   475.8322
   14.2220   250.4104    51.0600     0.0063     0.0130    -0.9999    -0.6375    -0.7703    -0.0140    -0.7704     0.6375     0.0034     0.2165   478.1150
   14.2152   250.4048    50.5605    -0.0189    -0.0175    -0.9997     0.6372     0.7702    -0.0255     0.7704    -0.6375    -0.0034     0.0579   481.3993
   14.2084   250.3993    50.0610    -0.0121    -0.0093    -0.9999    -0.6374    -0.7704     0.0149    -0.7704     0.6375     0.0034     0.0155   484.5330
   14.2016   250.3938    49.5615    -0.0140    -0.0115    -0.9998     0.6374     0.7704    -0.0178     0.7704    -0.6375    -0.0034     0.0042   487.7853
   14.1948   250.3883    49.0620    -0.0135    -0.0109    -0.9998    -0.6374    -0.7704     0.0170    -0.7704     0.6375     0.0034     0.0011   491.0171
   14.1881   250.3828    48.5625    -0.0136    -0.0111    -0.9998     0.6373     0.7704    -0.0172     0.7705    -0.6374    -0.0034     0.0003   494.2618
   14.1813   250.3772    48.0630    -0.0136    -0.0110    -0.9998    -0.6362    -0.7714     0.0171    -0.7714     0.6363     0.0034     0.0001   497.1432
   14.1745   250.3717    47.5635    -0.0136    -0.0111    -0.9998     0.6229     0.7821    -0.0171     0.7822    -0.6230    -0.0037     0.0000   498.3391
   14.1677   250.3662    47.0640    -0.0136    -0.0111    -0.9998    -0.5707    -0.8210     0.0168    -0.8211     0.5708     0.0048     0.0000   499.1586
   14.1609   250.3607    46.5645    -0.0136    -0.0110    -0.9998     0.5475     0.8366    -0.0167     0.8367    -0.5477    -0.0053     0.0001   499.9751
   14.1542   250.3552    46.0650    -0.0136    -0.0111    -0.9998    -0.5452    -0.8381     0.0167    -0.8382     0.5454     0.0053     0.0002   500.7894
   14.1474   250.3496    45.5654    -0.0135    -0.0110    -0.9998     0.5451     0.8382    -0.0165     0.8383    -0.5452    -0.0054     0.0008   501.5993
   14.1407   250.3442    45.0659    -0.0134    -0.0107    -0.9999     0.5450     0.8383    -0.0163     0.8383    -0.5452    -0.0054     0.0003   502.4053
   14.1340   250.3389    44.5664    -0.0133    -0.0107    -0.9999    -0.5447    -0.8384     0.0162    -0.8385     0.5449     0.0054     0.0001   503.2102
   14.1273   250.3335    44.0669    -0.0133    -0.0107    -0.9999     0.5408     0.8410    -0.0162     0.8411    -0.5409    -0.0054     0.0000   504.0130
   14.1207   250.3282    43.5674    -0.0133    -0.0107    -0.9999    -0.4780    -0.8782     0.0158    -0.8782     0.4782     0.0066     0.0000   504.8125
   14.1140   250.3229    43.0679    -0.0133    -0.0107    -0.9999    -0.9870     0.1606     0.0115     0.1604     0.9870    -0.0127     0.0000   505.6093
   14.1073   250.3175    42.5684    -0.0133    -0.0107    -0.9999     0.9319     0.3623    -0.0163     0.3624    -0.9320     0.0051     0.0000   506.4032
   14.1007   250.3122    42.0689    -0.0133    -0.0107    -0.9999    -0.9235    -0.3832     0.0164    -0.3833     0.9236    -0.0048     0.0000   507.0344
   14.0940   250.3068    41.5694    -0.0133    -0.0107    -0.9999     0.9229     0.3846    -0.0164     0.3848    -0.9230     0.0047     0.0001   507.0703
   14.0873   250.3015    41.0699    -0.0134    -0.0107    -0.9999    -0.9229    -0.3847     0.0165    -0.3849     0.9230    -0.0047     0.0004   506.9877
   14.0807   250.2961    40.5704    -0.0131    -0.0106    -0.9999     0.9229     0.3848    -0.0162     0.3849    -0.9230     0.0047     0.0017   506.8994
   14.0740   250.2908    40.0709    -0.0142    -0.0110    -0.9998    -0.9229    -0.3847     0.0173    -0.3849     0.9230    -0.0047     0.0062   506.8208
   14.0681   250.2858    39.5713    -0.0056    -0.0075    -1.0000     0.9230     0.3848    -0.0081     0.3849    -0.9230     0.0047     0.0433   506.6703
   14.0682   250.2832    39.0718     0.0017    -0.0044    -1.0000    -0.9230    -0.3849     0.0002    -0.3849     0.9230    -0.0047     0.0116   506.5605
   14.0682   250.2807    38.5722    -0.0003    -0.0053    -1.0000     0.9230     0.3849    -0.0023     0.3849    -0.9230     0.0047     0.0031   506.4662
   14.0683   250.2781    38.0726     0.0002    -0.0050    -1.0000    -0.9230    -0.3848     0.0017    -0.3848     0.9230    -0.0047     0.0008   506.3676
   14.0684   250.2756    37.5730     0.0001    -0.0051    -1.0000     0.9231     0.3845    -0.0019     0.3845    -0.9231     0.0047     0.0002   506.2673
   14.0684   250.2731    37.0735     0.0001    -0.0051    -1.0000    -0.9249    -0.3801     0.0018    -0.3801     0.9249    -0.0047     0.0001   506.1643
   14.0685   250.2705    36.5739     0.0001    -0.0051    -1.0000     0.9491     0.3149    -0.0015     0.3149    -0.9491     0.0049     0.0000   506.0588
   14.0685   250.2680    36.0743     0.0001    -0.0051    -1.0000    -0.7343     0.6788    -0.0035     0.6788     0.7343    -0.0036     0.0000   505.9177
   14.0686   250.2654    35.5747     0.0001    -0.0051    -1.0000    -0.0432    -0.9991     0.0051    -0.9991     0.0432    -0.0003     0.0000   505.2468
   14.0687   250.2629    35.0752     0.0001    -0.0051    -1.0000     0.0962     0.9953    -0.0050     0.9954    -0.0962     0.0006     0.0001   504.5416
   14.0687   250.2604    34.5756     0.0001    -0.0051    -1.0000    -0.0999    -0.9950     0.0051    -0.9950     0.0999    -0.0006     0.0003   503.8369
   14.0688   250.2578    34.0760     0.0001    -0.0049    -1.0000     0.1002     0.9950    -0.0049     0.9950    -0.1002     0.0006     0.0009   503.1315
   14.0688   250.2553    33.5764     0.0001    -0.0056    -1.0000    -0.1002    -0.9950     0.0056    -0.9950     0.1002    -0.0006     0.0035   502.4284
   14.0689   250.2522    33.0769    -0.0000    -0.0064    -1.0000     0.1002     0.9949    -0.0064     0.9950    -0.1002     0.0006     0.0004   501.7259
   14.0689   250.2491    32.5773    -0.0000    -0.0063    -1.0000    -0.1002    -0.9949     0.0063    -0.9950     0.1002    -0.0006     0.0001   501.0208
   14.0688   250.2459    32.0777    -0.0000    -0.0063    -1.0000     0.1005     0.9949    -0.0063     0.9949    -0.1005     0.0006     0.0000   500.3160
   14.0688   250.2427    31.5782    -0.0000    -0.0063    -1.0000    -0.1045    -0.9945     0.0063    -0.9945     0.1045    -0.0007     0.0000   499.6112
   14.0688   250.2396    31.0786    -0.0000    -0.0063    -1.0000     0.2350     0.9720    -0.0062     0.9720    -0.2350     0.0015     0.0000   498.9063
   14.0688   250.2364    30.5790    -0.0000    -0.0063    -1.0000    -0.0123     0.9999    -0.0063     0.9999     0.0123    -0.0001     0.0000   498.2014
   14.0688   250.2332    30.0794    -0.0000    -0.0063    -1.0000    -0.0006    -1.0000     0.0063    -1.0000     0.0006     0.0000     0.0000   497.4967
   14.0688   250.2301    29.5799    -0.0000    -0.0063    -1.0000     0.0015     1.0000    -0.0063     1.0000    -0.0015     0.0000     0.0001   496.7918
   14.0688   250.2269    29.0803    -0.0000    -0.0064    -1.0000    -0.0015    -1.0000     0.0064    -1.0000     0.0015    -0.0000     0.0002   496.0873
   14.0688   250.2237    28.5807    -0.0000    -0.0062    -1.0000     0.0015     1.0000    -0.0062     1.0000    -0.0015     0.0000     0.0008   495.3820
   14.0688   250.2206    28.0812    -0.0000    -0.0067    -1.0000    -0.0015    -1.0000     0.0067    -1.0000     0.0015    -0.0000     0.0029   494.6792
   14.0688   250.2174    27.5816    -0.0000    -0.0048    -1.0000     0.0015     1.0000    -0.0048     1.0000    -0.0015     0.0000     0.0108   493.9683
   14.0688   250.2162    27.0820     0.0000    -0.0007    -1.0000     0.0015     1.0000    -0.0007     1.0000    -0.0015     0.0000     0.0054   493.2574
   14.0688   250.2162    26.5824     0.0000     0.0003    -1.0000    -0.0015    -1.0000    -0.0003    -1.0000     0.0015    -0.0000     0.0015   492.5523
   14.0688   250.2162    26.0828     0.0000     0.0000    -1.0000     0.0015     1.0000     0.0000     1.0000    -0.0015     0.0000     0.0004   491.8478
   14.0688   250.2163    25.5833     0.0000     0.0001    -1.0000    -0.0012    -1.0000    -0.0001    -1.0000     0.0012    -0.0000     0.0001   491.1432
   14.0688   250.2163    25.0837     0.0000     0.0001    -1.0000    -0.0026     1.0000     0.0001     1.0000     0.0026     0.0000     0.0000   490.4385
   14.0688   250.2163    24.5841     0.0000     0.0001    -1.0000     0.0556    -0.9985    -0.0001    -0.9985    -0.0556    -0.0000     0.0000   489.7340
   14.0688   250.2164    24.0845     0.0000     0.0001    -1.0000    -0.5732     0.8194     0.0000     0.8194     0.5732     0.0000     0.0000   489.0295
   14.0688   250.2164    23.5849     0.0000     0.0001    -1.0000     0.9647    -0.2633    -0.0000    -0.2633    -0.9647    -0.0001     0.0000   488.7866
   14.0689   250.2164    23.0854     0.0000     0.0001    -1.0000    -0.9824     0.1867     0.0000     0.1867     0.9824     0.0001     0.0000   488.6153
   14.0689   250.2165    22.5858     0.0000     0.0001    -1.0000     0.9835    -0.1810     0.0000    -0.1810    -0.9835    -0.0001     0.0001   488.4444
   14.0689   250.2165    22.0862    -0.0000     0.0001    -1.0000    -0.9836     0.1806     0.0001     0.1806     0.9836     0.0001     0.0003   488.2738
   14.0689   250.2165    21.5866     0.0002     0.0000    -1.0000     0.9836    -0.1806     0.0002    -0.1806    -0.9836    -0.0001     0.0012   488.1033
   14.0692   250.2165    21.0870     0.0015    -0.0002    -1.0000     0.9836    -0.1806     0.0015    -0.1806    -0.9836    -0.0001     0.0041   487.9338
   14.0702   250.2163    20.5875     0.0022    -0.0003    -1.0000    -0.9835     0.1808    -0.0022     0.1808     0.9835     0.0001     0.0011   487.7645
   14.0713   250.2162    20.0879     0.0020    -0.0003    -1.0000     0.9831    -0.1829     0.0020    -0.1829    -0.9831    -0.0001     0.0003   487.5948
   14.0723   250.2160    19.5883     0.0021    -0.0003    -1.0000    -0.9770     0.2131    -0.0021     0.2131     0.9770     0.0001     0.0001   487.4255
   14.0733   250.2159    19.0887     0.0020    -0.0003    -1.0000     0.7143    -0.6999     0.0017    -0.6999    -0.7143    -0.0012     0.0000   487.2565
   14.0743   250.2157    18.5891     0.0021    -0.0003    -1.0000     0.6483     0.7614     0.0011     0.7614    -0.6483     0.0018     0.0000   487.0878
   14.0754   250.2156    18.0896     0.0020    -0.0003    -1.0000    -0.7237    -0.6901    -0.0012    -0.6901     0.7237    -0.0016     0.0002   486.9194
   14.0764   250.2154    17.5900     0.0021    -0.0003    -1.0000     0.7285     0.6851     0.0014     0.6851    -0.7285     0.0016     0.0006   486.7513
   14.0774   250.2152    17.0904     0.0018    -0.0005    -1.0000    -0.7288    -0.6847    -0.0010    -0.6847     0.7288    -0.0016     0.0023   486.5831
   14.0784   250.2151    16.5908     0.0030     0.0005    -1.0000     0.7288     0.6847     0.0025     0.6847    -0.7288     0.0016     0.0085   486.4167
   14.0795   250.2149    16.0912    -0.0013    -0.0035    -1.0000    -0.7288    -0.6847     0.0033    -0.6847     0.7288    -0.0016     0.0323   486.2510
   14.0805   250.2148    15.5917     0.0144     0.0113    -0.9998     0.7287     0.6846     0.0182     0.6847    -0.7288     0.0016     0.1236   486.1609
   14.1303   250.2605    15.1114     0.2606     0.2427    -0.9344     0.6806     0.6402     0.3561     0.6847    -0.7288     0.0016     1.3778   520.2316
   14.3247   250.4422    14.6886     0.4201     0.3928    -0.8180    -0.5956    -0.5608    -0.5752    -0.6847     0.7288    -0.0016     0.3470   595.2198
   14.5191   250.6239    14.2658     0.3805     0.3556    -0.8537     0.6216     0.5852     0.5208     0.6847    -0.7288     0.0016     0.0968   570.0252
   14.7135   250.8055    13.8429     0.3914     0.3658    -0.8444    -0.6148    -0.5788    -0.5357    -0.6847     0.7288    -0.0016     0.0257   576.3619
   14.9079   250.9872    13.4201     0.3885     0.3631    -0.8469     0.6166     0.5806     0.5317     0.6847    -0.7288     0.0017     0.0069   574.6183
   15.1023   251.1689    12.9973     0.3893     0.3638    -0.8462    -0.6157    -0.5805    -0.5328    -0.6851     0.7285    -0.0020     0.0019   575.0747
   15.2966   251.3505    12.5744     0.3891     0.3636    -0.8464     0.6106     0.5862     0.5325     0.6898    -0.7240     0.0061     0.0005   574.9500
   15.4910   251.5322    12.1516     0.3891     0.3637    -0.8464    -0.5550    -0.6408    -0.5305    -0.7353     0.6761    -0.0475     0.0002   574.9861
   15.6854   251.7139    11.7288     0.3891     0.3637    -0.8464     0.4213     0.7468     0.5146     0.8192    -0.5568     0.1374     0.0002   575.0028
   15.8798   251.8956    11.3059     0.3891     0.3636    -0.8464    -0.3865    -0.7696    -0.5082    -0.8362     0.5249    -0.1589     0.0007   574.9798
   16.0742   252.0772    10.8831     0.3892     0.3640    -0.8462     0.3834     0.7713     0.5081     0.8376    -0.5222     0.1607     0.0028   575.1882
   16.2686   252.2589    10.4602     0.3885     0.3625    -0.8471    -0.3839    -0.7721    -0.5065    -0.8377     0.5220    -0.1608     0.0101   574.5804
   16.4670   252.4490    10.0437     0.4161     0.4191    -0.8070     0.3538     0.7429     0.5683     0.8377    -0.5220     0.1608     0.3105   577.4712
   16.6826   252.6748     9.6536     0.4355     0.4606    -0.7735    -0.3297    -0.7179    -0.6131    -0.8377     0.5220    -0.1608     0.0829   553.6146
   16.8981   252.9006     9.2636     0.4304     0.4496    -0.7827     0.3362     0.7248     0.6013     0.8377    -0.5220     0.1608     0.0223   536.0345
   17.1137   253.1263     8.8735     0.4318     0.4525    -0.7802    -0.3345    -0.7230    -0.6045    -0.8377     0.5220    -0.1608     0.0060   514.4054
   17.3293   253.3521     8.4835     0.4314     0.4518    -0.7809     0.3350     0.7235     0.6036     0.8377    -0.5220     0.1608     0.0016   492.6411
   17.5449   253.5779     8.0934     0.4315     0.4520    -0.7807    -0.3348    -0.7234    -0.6038    -0.8377     0.5220    -0.1608     0.0004   469.7396
   17.7604   253.8037     7.7034     0.4315     0.4519    -0.7808     0.3349     0.7234     0.6038     0.8377    -0.5220     0.1608     0.0001   446.2104
   17.9760   254.0294     7.3134     0.4315     0.4519    -0.7807    -0.3349    -0.7234    -0.6038    -0.8377     0.5220    -0.1608     0.0000   422.0233
   18.1916   254.2552     6.9233     0.4315     0.4519    -0.7807     0.3349     0.7234     0.6038     0.8377    -0.5220     0.1608     0.0000   397.4097
   18.4072   254.4810     6.5333     0.4315     0.4519    -0.7807    -0.3349    -0.7234    -0.6038    -0.8377     0.5220    -0.1608     0.0000   372.4540
   18.6227   254.7067     6.1432     0.4315     0.4519    -0.7807     0.3349     0.7234     0.6038     0.8377    -0.5220     0.1608     0.0000   347.2602
   18.8383   254.9325     5.7532     0.4315     0.4519    -0.7807    -0.1577     0.8899     0.4280     0.8882    -0.0615     0.4553     0.0000   321.9218
   19.0539   255.1583     5.3631     0.4315     0.4519    -0.7807    -0.3349    -0.7234    -0.6038    -0.8377     0.5220    -0.1608        n/a   296.5016

[Branch Set 1] Branch Segment 3:

Point (14.0645, 249.8681, 149.8754) connects from:
    Branch Segment 1
    Branch Segment 2

        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz          C       Area
   14.0645   249.8681   149.8754     0.0003     0.0514     0.9987     0.0004    -0.9987     0.0514     1.0000     0.0003    -0.0003        n/a  7049.4312
   14.0647   249.8880   150.3823     0.0003     0.0298     0.9996     0.0003    -0.9996     0.0298     1.0000     0.0003    -0.0003     0.0260  6028.7345
   14.0648   249.9010   150.8819     0.0003     0.0250     0.9997    -0.0003     0.9997    -0.0250    -1.0000    -0.0003     0.0003     0.0070  6077.9816
   14.0650   249.9140   151.3816     0.0003     0.0263     0.9997     0.0003    -0.9997     0.0263     1.0000     0.0003    -0.0003     0.0019  5942.5343
   14.0651   249.9270   151.8813     0.0003     0.0260     0.9997    -0.0003     0.9997    -0.0260    -1.0000    -0.0003     0.0003     0.0005  5841.7629
   14.0653   249.9400   152.3810     0.0003     0.0260     0.9997     0.0003    -0.9997     0.0260     1.0000     0.0003    -0.0003     0.0001  5712.3486
   14.0654   249.9530   152.8807     0.0003     0.0260     0.9997    -0.0003     0.9997    -0.0260    -1.0000    -0.0003     0.0003     0.0000  5573.0030
   14.0656   249.9661   153.3803     0.0003     0.0260     0.9997     0.0003    -0.9997     0.0260     1.0000     0.0003    -0.0003     0.0000  5413.2181
   14.0658   249.9791   153.8800     0.0003     0.0260     0.9997    -0.0003     0.9997    -0.0260    -1.0000    -0.0003     0.0003     0.0000  5235.4875
   14.0659   249.9921   154.3797     0.0003     0.0260     0.9997     0.0003    -0.9997     0.0260     1.0000     0.0003    -0.0003     0.0000  5035.1312
   14.0661   250.0051   154.8794     0.0003     0.0260     0.9997    -0.0004     0.9997    -0.0260    -1.0000    -0.0003     0.0003     0.0000  4808.3138
   14.0662   250.0181   155.3791     0.0003     0.0260     0.9997     0.0004    -0.9997     0.0260     1.0000     0.0004    -0.0003     0.0000  4545.6814
   14.0664   250.0311   155.8787     0.0003     0.0260     0.9997    -0.0013     0.9997    -0.0260    -1.0000    -0.0013     0.0003     0.0000  4229.0041
   14.0665   250.0441   156.3784     0.0003     0.0260     0.9997     0.1553    -0.9875     0.0257     0.9879     0.1553    -0.0044     0.0000  3824.8142
   14.0667   250.0571   156.8781     0.0003     0.0260     0.9997    -0.0146    -0.9996     0.0260     0.9999    -0.0146     0.0001     0.0000  3423.6397
   14.0669   250.0701   157.3778     0.0003     0.0260     0.9997     0.0135     0.9996    -0.0260    -0.9999     0.0135    -0.0000     0.0000  3035.4124
   14.0670   250.0832   157.8775     0.0003     0.0260     0.9997    -0.0134    -0.9996     0.0260     0.9999    -0.0134     0.0000     0.0000  2662.5997
   14.0672   250.0962   158.3771     0.0003     0.0260     0.9997     0.0134     0.9996    -0.0260    -0.9999     0.0134    -0.0000     0.0000  2306.8940
   14.0673   250.1092   158.8768     0.0003     0.0260     0.9997    -0.0134    -0.9996     0.0260     0.9999    -0.0134     0.0000     0.0000  1969.2418
   14.0675   250.1222   159.3765     0.0003     0.0260     0.9997     0.0134     0.9996    -0.0260    -0.9999     0.0134    -0.0000     0.0000  1652.9186
   14.0676   250.1352   159.8762     0.0003     0.0260     0.9997    -0.0134    -0.9996     0.0260     0.9999    -0.0134     0.0000     0.0000  1361.0943
   14.0678   250.1482   160.3759     0.0003     0.0260     0.9997     0.0134     0.9996    -0.0260    -0.9999     0.0134    -0.0000     0.0001  1095.0833
   14.0680   250.1612   160.8755     0.0003     0.0260     0.9997    -0.0134    -0.9996     0.0260     0.9999    -0.0134     0.0000     0.0005   864.8529
   14.0681   250.1742   161.3752     0.0003     0.0263     0.9997     0.0134     0.9996    -0.0263    -0.9999     0.0134    -0.0000     0.0017   667.6583
   14.0683   250.1872   161.8749     0.0003     0.0251     0.9997    -0.0134    -0.9996     0.0251     0.9999    -0.0134     0.0000     0.0064   535.1201
   14.0684   250.2002   162.3746     0.0004     0.0295     0.9996     0.0134     0.9995    -0.0295    -0.9999     0.0134    -0.0000     0.0239   489.8824
   14.0686   250.2133   162.8743     0.0001     0.0132     0.9999    -0.0134    -0.9998     0.0132     0.9999    -0.0134     0.0000     0.0892   489.7099
   14.0686   250.2134   163.3741    -0.0001    -0.0033     1.0000     0.0134     0.9999     0.0033    -0.9999     0.0134    -0.0000     0.0232   489.6680
   14.0686   250.2134   163.8740    -0.0000     0.0009     1.0000    -0.0134    -0.9999     0.0009     0.9999    -0.0134     0.0000     0.0062   489.6625
   14.0685   250.2134   164.3738    -0.0000    -0.0002     1.0000     0.0134     0.9999     0.0002    -0.9999     0.0134    -0.0000     0.0017   489.6596
   14.0685   250.2134   164.8736    -0.0000     0.0001     1.0000    -0.0134    -0.9999     0.0001     0.9999    -0.0134     0.0000     0.0004   489.6567
   14.0685   250.2134   165.3735    -0.0000     0.0000     1.0000     0.0134     0.9999    -0.0000    -0.9999     0.0134    -0.0000     0.0001   489.6538
   14.0685   250.2134   165.8733    -0.0000     0.0000     1.0000    -0.0134    -0.9999     0.0000     0.9999    -0.0134     0.0000     0.0000   489.6509
   14.0685   250.2135   166.3732    -0.0000     0.0000     1.0000     0.0130     0.9999    -0.0000    -0.9999     0.0130    -0.0000     0.0000   489.6481
   14.0684   250.2135   166.8730    -0.0000     0.0000     1.0000    -0.0063    -1.0000     0.0000     1.0000    -0.0063     0.0000     0.0000   489.6452
   14.0684   250.2135   167.3729    -0.0000     0.0000     1.0000    -0.2155     0.9765    -0.0000    -0.9765    -0.2155    -0.0000     0.0000   489.6422
   14.0684   250.2135   167.8727    -0.0000     0.0000     1.0000     0.1908     0.9816    -0.0000    -0.9816     0.1908    -0.0000     0.0000   489.6394
   14.0684   250.2135   168.3726    -0.0000     0.0000     1.0000    -0.1714    -0.9852     0.0000     0.9852    -0.1714     0.0000     0.0000   489.6364
   14.0684   250.2135   168.8724    -0.0000     0.0000     1.0000     0.1702     0.9854    -0.0000    -0.9854     0.1702    -0.0000     0.0000   489.6335
   14.0684   250.2136   169.3723    -0.0000     0.0000     1.0000     0.1698     0.9855    -0.0000    -0.9855     0.1698    -0.0000     0.0000   489.6307
   14.0683   250.2136   169.8721    -0.0000     0.0000     1.0000    -0.1698    -0.9855     0.0000     0.9855    -0.1698     0.0000     0.0000   489.6278
   14.0683   250.2136   170.3720    -0.0000     0.0000     1.0000     0.1696     0.9855    -0.0000    -0.9855     0.1696    -0.0000     0.0000   489.6248
   14.0683   250.2136   170.8718    -0.0000     0.0000     1.0000    -0.1670    -0.9860     0.0000     0.9860    -0.1670     0.0000     0.0000   489.6217
   14.0683   250.2136   171.3717    -0.0000     0.0000     1.0000     0.1286     0.9917    -0.0000    -0.9917     0.1286    -0.0000     0.0000   489.6189
   14.0683   250.2136   171.8715    -0.0000     0.0000     1.0000     0.6010    -0.7993     0.0001     0.7993     0.6010     0.0000     0.0000   489.6159
   14.0683   250.2137   172.3714    -0.0000     0.0000     1.0000    -0.9018    -0.4322    -0.0000     0.4322    -0.9018     0.0000     0.0000   489.6128
   14.0682   250.2137   172.8712    -0.0000     0.0000     1.0000     0.8670     0.4983     0.0000    -0.4983     0.8670    -0.0000     0.0000   489.6099
   14.0682   250.2137   173.3711    -0.0000     0.0000     1.0000    -0.8645    -0.5026    -0.0000     0.5026    -0.8645     0.0000     0.0000   489.6069
   14.0682   250.2137   173.8709    -0.0000     0.0000     1.0000     0.8643     0.5030     0.0000    -0.5030     0.8643    -0.0000     0.0000   489.6039
   14.0682   250.2137   174.3708    -0.0000     0.0000     1.0000    -0.8643    -0.5030    -0.0000     0.5030    -0.8643     0.0000     0.0000   489.6009
   14.0682   250.2138   174.8706    -0.0000     0.0000     1.0000     0.8643     0.5030     0.0000    -0.5030     0.8643    -0.0000     0.0000   489.5979
   14.0682   250.2138   175.3705    -0.0000     0.0000     1.0000     0.8643     0.5030     0.0000    -0.5030     0.8643    -0.0000     0.0000   489.5949
   14.0681   250.2138   175.8703    -0.0000     0.0000     1.0000    -0.8643    -0.5030    -0.0000     0.5030    -0.8643     0.0000     0.0000   489.5918
   14.0681   250.2138   176.3702    -0.0000     0.0000     1.0000     0.8643     0.5030     0.0000    -0.5030     0.8643    -0.0000     0.0000   489.5888
   14.0681   250.2138   176.8700    -0.0000     0.0000     1.0000    -0.8643    -0.5030    -0.0000     0.5030    -0.8643     0.0000     0.0000   489.5857
   14.0681   250.2139   177.3699    -0.0000     0.0000     1.0000     0.8641     0.5032     0.0000    -0.5032     0.8641    -0.0000     0.0000   489.5826
   14.0681   250.2139   177.8697    -0.0000     0.0000     1.0000    -0.8626    -0.5059    -0.0000     0.5059    -0.8626     0.0000     0.0000   489.5796
   14.0681   250.2139   178.3696    -0.0000     0.0000     1.0000     0.8397     0.5431     0.0000    -0.5431     0.8397    -0.0000     0.0000   489.5765
   14.0681   250.2139   178.8694    -0.0000     0.0000     1.0000    -0.2866    -0.9580     0.0000     0.9580    -0.2866     0.0000     0.0000   489.5735
   14.0680   250.2139   179.3693    -0.0000     0.0000     1.0000    -0.7759     0.6308    -0.0000    -0.6308    -0.7759     0.0000     0.0000   489.5703
   14.0680   250.2140   179.8691    -0.0000     0.0000     1.0000     0.8278    -0.5611     0.0000     0.5611     0.8278    -0.0000     0.0000   489.5672
   14.0680   250.2140   180.3690    -0.0000     0.0000     1.0000    -0.8311     0.5562    -0.0000    -0.5562    -0.8311     0.0000     0.0000   489.5640
   14.0680   250.2140   180.8688    -0.0000     0.0000     1.0000     0.8313    -0.5558     0.0000     0.5558     0.8313    -0.0000     0.0000   489.5610
   14.0680   250.2140   181.3687    -0.0000     0.0000     1.0000     0.8313    -0.5558     0.0000     0.5558     0.8313    -0.0000     0.0000   489.5578
   14.0680   250.2140   181.8685    -0.0000     0.0000     1.0000    -0.8313     0.5558    -0.0000    -0.5558    -0.8313     0.0000     0.0000   489.5547
   14.0680   250.2141   182.3684    -0.0000     0.0000     1.0000     0.8314    -0.5557     0.0000     0.5557     0.8314    -0.0000     0.0000   489.5515
   14.0679   250.2141   182.8682    -0.0000     0.0000     1.0000    -0.8319     0.5549    -0.0000    -0.5549    -0.8319     0.0000     0.0000   489.5484
   14.0679   250.2141   183.3681    -0.0000     0.0000     1.0000     0.8397    -0.5431     0.0000     0.5431     0.8397    -0.0000     0.0000   489.5452
   14.0679   250.2141   183.8679    -0.0000     0.0000     1.0000    -0.9337     0.3582    -0.0000    -0.3582    -0.9337     0.0000     0.0000   489.5421
   14.0679   250.2141   184.3678    -0.0000     0.0000     1.0000     0.5779     0.8161    -0.0000    -0.8161     0.5779    -0.0000     0.0000   489.5388
   14.0679   250.2142   184.8676    -0.0000     0.0000     1.0000    -0.3043    -0.9526     0.0000     0.9526    -0.3043     0.0000     0.0000   489.5356
   14.0679   250.2142   185.3674    -0.0000     0.0000     1.0000     0.2845     0.9587    -0.0000    -0.9587     0.2845    -0.0000     0.0000   489.5324
   14.0679   250.2142   185.8673    -0.0000     0.0000     1.0000    -0.2831    -0.9591     0.0000     0.9591    -0.2831     0.0000     0.0000   489.5292
   14.0679   250.2142   186.3671    -0.0000     0.0000     1.0000     0.2830     0.9591    -0.0000    -0.9591     0.2830    -0.0000     0.0000   489.5259
   14.0678   250.2142   186.8670    -0.0000     0.0000     1.0000    -0.2830    -0.9591     0.0000     0.9591    -0.2830     0.0000     0.0000   489.5227
   14.0678   250.2143   187.3668    -0.0000     0.0000     1.0000     0.2830     0.9591    -0.0000    -0.9591     0.2830    -0.0000     0.0000   489.5194
   14.0678   250.2143   187.8667    -0.0000     0.0000     1.0000    -0.2830    -0.9591     0.0000     0.9591    -0.2830     0.0000     0.0000   489.5163
   14.0678   250.2143   188.3665    -0.0000     0.0000     1.0000     0.2830     0.9591    -0.0000    -0.9591     0.2830    -0.0000     0.0000   489.5129
   14.0678   250.2143   188.8664    -0.0000     0.0000     1.0000    -0.2833    -0.9590     0.0000     0.9590    -0.2833     0.0000     0.0000   489.5096
