Legend
======
Order:       curve order
Px,Py,Pz:    coordinates of point P on the centerline
Tx,Ty,Tz:    coordinates of the direction of the Tangent vector to point P
Nx,Ny,Nz:    coordinates of the direction of the Normal vector to point P
BNx,BNy,BNz: coordinates of the direction of the Binormal vector to point P
Dfit:        diameter of the best fit circle in point P
Dmin:        diameter of the inscribing circle in point P
Dmax:        diameter of the subscribing circle in point P
C:           curvature in point P
Dh:          hydraulic diameter in point P
Xh:          hydraulic ratio in point P
Scf:         distance of circumference in point P
Area:        sectional area in point P
E:           ellipticity in point P


Order: Cubic

[Main Branch Set] Branch Segment 1:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz          C       Area
    6.0934     6.1524   149.2429     0.0104    -0.0002    -0.9999    -0.9997     0.0207    -0.0104     0.0207     0.9998    -0.0000     0.1699   112.5606
    6.0841     6.1526   148.7433    -0.0338     0.0007    -0.9994    -0.9992     0.0203     0.0339     0.0204     0.9998     0.0000     0.0076   112.6190
    6.0667     6.1530   148.2436    -0.0352     0.0007    -0.9994     0.9992    -0.0176    -0.0352    -0.0176    -0.9998    -0.0001     0.0020   112.6244
    6.0492     6.1534   147.7440    -0.0349     0.0007    -0.9994    -0.9992    -0.0204     0.0348    -0.0204     0.9998     0.0014     0.0005   112.6229
    6.0317     6.1537   147.2444    -0.0350     0.0007    -0.9994     0.8462     0.5321    -0.0292     0.5317    -0.8467    -0.0192     0.0002   112.6233
    6.0143     6.1541   146.7448    -0.0349     0.0007    -0.9994     0.0996    -0.9950    -0.0042    -0.9944    -0.0997     0.0347     0.0003   112.6231
    5.9968     6.1543   146.2452    -0.0349    -0.0002    -0.9994    -0.0396    -0.9992     0.0016    -0.9986     0.0397     0.0349     0.0033   112.6232
    5.9794     6.1539   145.7456    -0.0348    -0.0008    -0.9994     0.6760     0.7365    -0.0241     0.7361    -0.6764    -0.0250     0.0012   112.6226
    5.9619     6.1535   145.2460    -0.0354    -0.0007    -0.9994    -0.9949    -0.0944     0.0353    -0.0944     0.9955     0.0027     0.0032   112.6249
    5.9445     6.1532   144.7464    -0.0332    -0.0007    -0.9994     0.9991     0.0256    -0.0332     0.0256    -0.9997    -0.0002     0.0120   112.6164
    5.9270     6.1528   144.2468    -0.0413    -0.0008    -0.9991    -0.9989    -0.0207     0.0414    -0.0207     0.9998     0.0000     0.0447   112.6508
    5.9096     6.1525   143.7472    -0.0108    -0.0002    -0.9999     0.9997     0.0203    -0.0108     0.0203    -0.9998     0.0000     0.1670   112.5610
    5.9185     6.1527   143.2476     0.0334     0.0007    -0.9994     0.9992     0.0201     0.0334     0.0201    -0.9998    -0.0000     0.0103   112.6174
    5.9359     6.1530   142.7480     0.0353     0.0007    -0.9994    -0.9992    -0.0185    -0.0353    -0.0185     0.9998     0.0001     0.0027   112.6246
    5.9534     6.1534   142.2484     0.0348     0.0007    -0.9994     0.9994    -0.0035     0.0348    -0.0035    -1.0000    -0.0008     0.0007   112.6226
    5.9708     6.1537   141.7488     0.0349     0.0007    -0.9994    -0.9478     0.3172    -0.0329     0.3170     0.9484     0.0118     0.0002   112.6232
    5.9883     6.1541   141.2492     0.0349     0.0007    -0.9994    -0.0064    -1.0000    -0.0009    -0.9994     0.0064    -0.0349     0.0002   112.6230
    6.0057     6.1543   140.7496     0.0350    -0.0002    -0.9994     0.0887    -0.9961     0.0033    -0.9954    -0.0888    -0.0348     0.0034   112.6233
    6.0232     6.1539   140.2500     0.0348    -0.0009    -0.9994    -0.6833     0.7297    -0.0244     0.7293     0.6838     0.0248     0.0013   112.6227
    6.0407     6.1535   139.7504     0.0354    -0.0007    -0.9994     0.9947    -0.0971     0.0353    -0.0970    -0.9953    -0.0027     0.0032   112.6250
    6.0581     6.1532   139.2508     0.0332    -0.0007    -0.9994    -0.9991     0.0262    -0.0332     0.0262     0.9997     0.0002     0.0118   112.6167
    6.0756     6.1528   138.7512     0.0413    -0.0009    -0.9991     0.9989    -0.0211     0.0413    -0.0211    -0.9998    -0.0000     0.0440   112.6505
    6.0931     6.1524   138.2516     0.0112    -0.0002    -0.9999    -0.9997     0.0207    -0.0112     0.0208     0.9998    -0.0000     0.1645   112.5615
    6.0844     6.1526   137.7520    -0.0331     0.0007    -0.9995    -0.9992     0.0205     0.0331     0.0205     0.9998     0.0000     0.0130   112.6160
    6.0670     6.1530   137.2524    -0.0354     0.0007    -0.9994     0.9992    -0.0195    -0.0354    -0.0195    -0.9998    -0.0000     0.0035   112.6252
    6.0495     6.1534   136.7528    -0.0348     0.0007    -0.9994    -0.9994     0.0052     0.0348     0.0053     1.0000     0.0005     0.0009   112.6227
    6.0320     6.1537   136.2532    -0.0350     0.0007    -0.9994     0.9783     0.2042    -0.0341     0.2041    -0.9789    -0.0079     0.0002   112.6234
    6.0146     6.1541   135.7536    -0.0349     0.0007    -0.9994    -0.0081    -1.0000    -0.0004    -0.9994     0.0081     0.0349     0.0002   112.6231
    5.9971     6.1543   135.2540    -0.0349    -0.0002    -0.9994    -0.0332    -0.9994     0.0014    -0.9988     0.0333     0.0349     0.0034   112.6232
    5.9797     6.1539   134.7543    -0.0348    -0.0008    -0.9994     0.6506     0.7591    -0.0233     0.7586    -0.6510    -0.0259     0.0012   112.6226
    5.9622     6.1536   134.2547    -0.0353    -0.0007    -0.9994    -0.9944    -0.0994     0.0352    -0.0993     0.9950     0.0028     0.0031   112.6248
    5.9448     6.1532   133.7551    -0.0332    -0.0007    -0.9994     0.9991     0.0260    -0.0332     0.0260    -0.9997    -0.0002     0.0116   112.6166
    5.9273     6.1528   133.2555    -0.0411    -0.0008    -0.9992    -0.9989    -0.0207     0.0411    -0.0207     0.9998     0.0000     0.0433   112.6498
    5.9099     6.1525   132.7559    -0.0116    -0.0002    -0.9999     0.9997     0.0203    -0.0116     0.0203    -0.9998     0.0000     0.1616   112.5620
    5.9182     6.1527   132.2563     0.0326     0.0007    -0.9995     0.9993     0.0202     0.0327     0.0202    -0.9998    -0.0000     0.0156   112.6145
    5.9356     6.1530   131.7567     0.0355     0.0007    -0.9994    -0.9992    -0.0196    -0.0355    -0.0196     0.9998     0.0000     0.0042   112.6254
    5.9531     6.1534   131.2571     0.0347     0.0007    -0.9994     0.9993     0.0117     0.0347     0.0117    -0.9999    -0.0003     0.0011   112.6224
    5.9705     6.1537   130.7575     0.0349     0.0007    -0.9994    -0.9941     0.1030    -0.0347     0.1030     0.9947     0.0043     0.0003   112.6232
    5.9880     6.1541   130.2579     0.0349     0.0007    -0.9994     0.1878    -0.9822     0.0059    -0.9816    -0.1878    -0.0344     0.0001   112.6230
    6.0054     6.1543   129.7583     0.0350    -0.0002    -0.9994     0.0826    -0.9966     0.0031    -0.9960    -0.0827    -0.0348     0.0035   112.6233
    6.0229     6.1539   129.2587     0.0348    -0.0009    -0.9994    -0.6596     0.7513    -0.0236     0.7508     0.6600     0.0256     0.0013   112.6228
    6.0404     6.1535   128.7591     0.0354    -0.0007    -0.9994     0.9941    -0.1021     0.0353    -0.1021    -0.9948    -0.0029     0.0031   112.6249
    6.0578     6.1532   128.2595     0.0333    -0.0007    -0.9994    -0.9991     0.0266    -0.0333     0.0266     0.9996     0.0002     0.0114   112.6169
    6.0753     6.1528   127.7599     0.0411    -0.0008    -0.9992     0.9989    -0.0211     0.0411    -0.0211    -0.9998    -0.0000     0.0426   112.6496
    6.0928     6.1525   127.2603     0.0120    -0.0002    -0.9999    -0.9997     0.0207    -0.0120     0.0208     0.9998    -0.0000     0.1591   112.5625
    6.0847     6.1526   126.7607    -0.0323     0.0007    -0.9995    -0.9993     0.0206     0.0323     0.0206     0.9998     0.0000     0.0183   112.6132
    6.0673     6.1530   126.2611    -0.0356     0.0007    -0.9994     0.9992    -0.0203    -0.0357    -0.0203    -0.9998    -0.0000     0.0049   112.6260
    6.0498     6.1533   125.7615    -0.0347     0.0007    -0.9994    -0.9993     0.0158     0.0348     0.0158     0.9999     0.0002     0.0013   112.6225
    6.0324     6.1537   125.2619    -0.0350     0.0007    -0.9994     0.9981     0.0498    -0.0349     0.0497    -0.9988    -0.0025     0.0003   112.6234
    6.0149     6.1541   124.7623    -0.0349     0.0007    -0.9994    -0.3625    -0.9319     0.0120    -0.9313     0.3627     0.0328     0.0001   112.6231
    5.9974     6.1543   124.2627    -0.0349    -0.0002    -0.9994    -0.0272    -0.9996     0.0012    -0.9990     0.0273     0.0349     0.0035   112.6232
    5.9800     6.1539   123.7631    -0.0348    -0.0008    -0.9994     0.6246     0.7806    -0.0224     0.7802    -0.6250    -0.0266     0.0012   112.6226
    5.9625     6.1536   123.2635    -0.0353    -0.0007    -0.9994    -0.9939    -0.1047     0.0352    -0.1046     0.9945     0.0030     0.0030   112.6248
    5.9451     6.1532   122.7639    -0.0333    -0.0007    -0.9994     0.9991     0.0264    -0.0333     0.0264    -0.9997    -0.0002     0.0112   112.6168
    5.9276     6.1529   122.2643    -0.0409    -0.0008    -0.9992    -0.9989    -0.0207     0.0409    -0.0207     0.9998     0.0000     0.0418   112.6489
    5.9102     6.1525   121.7647    -0.0124    -0.0003    -0.9999     0.9997     0.0203    -0.0124     0.0203    -0.9998     0.0000     0.1563   112.5630
    5.9179     6.1527   121.2650     0.0319     0.0006    -0.9995     0.9993     0.0202     0.0319     0.0202    -0.9998    -0.0000     0.0210   112.6117
    5.9353     6.1530   120.7654     0.0357     0.0007    -0.9994    -0.9992    -0.0202    -0.0357    -0.0202     0.9998     0.0000     0.0056   112.6263
    5.9528     6.1534   120.2658     0.0347     0.0007    -0.9994     0.9992     0.0192     0.0347     0.0192    -0.9998    -0.0000     0.0015   112.6222
    5.9702     6.1537   119.7662     0.0350     0.0007    -0.9994    -0.9994    -0.0050    -0.0350    -0.0050     1.0000     0.0005     0.0004   112.6233
    5.9877     6.1541   119.2666     0.0349     0.0007    -0.9994     0.9263    -0.3754     0.0321    -0.3752    -0.9269    -0.0137     0.0001   112.6230
    6.0051     6.1543   118.7670     0.0350    -0.0002    -0.9994     0.0769    -0.9970     0.0029    -0.9964    -0.0769    -0.0348     0.0036   112.6233
    6.0226     6.1539   118.2674     0.0348    -0.0009    -0.9994    -0.6353     0.7720    -0.0228     0.7715     0.6357     0.0263     0.0013   112.6228
    6.0401     6.1535   117.7678     0.0354    -0.0007    -0.9994     0.9936    -0.1076     0.0352    -0.1075    -0.9942    -0.0031     0.0030   112.6249
    6.0575     6.1532   117.2682     0.0333    -0.0007    -0.9994    -0.9991     0.0270    -0.0334     0.0270     0.9996     0.0002     0.0110   112.6171
    6.0750     6.1528   116.7686     0.0409    -0.0008    -0.9992     0.9989    -0.0212     0.0409    -0.0212    -0.9998    -0.0000     0.0412   112.6486
    6.0925     6.1525   116.2690     0.0128    -0.0003    -0.9999    -0.9997     0.0208    -0.0128     0.0208     0.9998    -0.0000     0.1538   112.5636
    6.0851     6.1526   115.7694    -0.0315     0.0007    -0.9995    -0.9993     0.0207     0.0315     0.0207     0.9998     0.0000     0.0237   112.6104
    6.0676     6.1530   115.2698    -0.0359     0.0007    -0.9994     0.9991    -0.0207    -0.0359    -0.0207    -0.9998     0.0000     0.0063   112.6269
    6.0501     6.1533   114.7702    -0.0347     0.0007    -0.9994    -0.9992     0.0216     0.0347     0.0216     0.9998    -0.0000     0.0017   112.6222
    6.0327     6.1537   114.2706    -0.0350     0.0007    -0.9994     0.9988    -0.0336    -0.0350    -0.0336    -0.9994     0.0005     0.0004   112.6235
    6.0152     6.1541   113.7710    -0.0349     0.0007    -0.9994    -0.9459     0.3226     0.0333     0.3224     0.9465    -0.0106     0.0001   112.6231
    5.9977     6.1543   113.2714    -0.0349    -0.0002    -0.9994    -0.0216    -0.9998     0.0009    -0.9992     0.0216     0.0349     0.0037   112.6232
    5.9803     6.1539   112.7718    -0.0348    -0.0008    -0.9994     0.5980     0.8012    -0.0215     0.8007    -0.5984    -0.0274     0.0012   112.6226
    5.9628     6.1536   112.2722    -0.0353    -0.0007    -0.9994    -0.9933    -0.1104     0.0352    -0.1103     0.9939     0.0032     0.0029   112.6247
    5.9454     6.1532   111.7726    -0.0333    -0.0007    -0.9994     0.9991     0.0268    -0.0333     0.0268    -0.9996    -0.0002     0.0108   112.6170
    5.9279     6.1529   111.2730    -0.0407    -0.0008    -0.9992    -0.9990    -0.0208     0.0407    -0.0208     0.9998     0.0000     0.0404   112.6479
    5.9105     6.1525   110.7734    -0.0131    -0.0003    -0.9999     0.9997     0.0203    -0.0131     0.0203    -0.9998     0.0000     0.1509   112.5641
    5.9176     6.1526   110.2738     0.0311     0.0006    -0.9995     0.9993     0.0203     0.0311     0.0203    -0.9998    -0.0000     0.0263   112.6089
    5.9350     6.1530   109.7742     0.0359     0.0007    -0.9994    -0.9991    -0.0205    -0.0359    -0.0205     0.9998    -0.0000     0.0071   112.6271
    5.9525     6.1534   109.2746     0.0346     0.0007    -0.9994     0.9991     0.0236     0.0346     0.0236    -0.9997     0.0001     0.0019   112.6220
    5.9699     6.1537   108.7750     0.0350     0.0007    -0.9994    -0.9971    -0.0680    -0.0349    -0.0680     0.9977    -0.0017     0.0005   112.6233
    5.9874     6.1541   108.2754     0.0349     0.0007    -0.9994     0.6593     0.7515     0.0235     0.7510    -0.6597     0.0257     0.0001   112.6229
    6.0048     6.1543   107.7757     0.0350    -0.0002    -0.9994     0.0714    -0.9974     0.0027    -0.9968    -0.0715    -0.0349     0.0037   112.6233
    6.0223     6.1539   107.2761     0.0348    -0.0009    -0.9994    -0.6105     0.7917    -0.0220     0.7913     0.6108     0.0270     0.0013   112.6228
    6.0397     6.1536   106.7765     0.0353    -0.0007    -0.9994     0.9929    -0.1134     0.0352    -0.1133    -0.9935    -0.0033     0.0029   112.6248
    6.0572     6.1532   106.2769     0.0334    -0.0007    -0.9994    -0.9991     0.0274    -0.0334     0.0274     0.9996     0.0002     0.0107   112.6173
    6.0747     6.1528   105.7773     0.0407    -0.0008    -0.9992     0.9989    -0.0212     0.0407    -0.0212    -0.9998    -0.0000     0.0397   112.6477
    6.0921     6.1525   105.2777     0.0135    -0.0003    -0.9999    -0.9997     0.0208    -0.0135     0.0208     0.9998    -0.0000     0.1484   112.5647
    6.0854     6.1526   104.7781    -0.0308     0.0006    -0.9995    -0.9993     0.0207     0.0308     0.0207     0.9998     0.0000     0.0290   112.6077
    6.0679     6.1530   104.2785    -0.0361     0.0007    -0.9993     0.9991    -0.0210    -0.0361    -0.0210    -0.9998     0.0000     0.0078   112.6277
    6.0504     6.1533   103.7789    -0.0346     0.0007    -0.9994    -0.9991     0.0252     0.0346     0.0252     0.9997    -0.0002     0.0021   112.6220
    6.0330     6.1537   103.2793    -0.0350     0.0007    -0.9994     0.9958    -0.0848    -0.0350    -0.0848    -0.9964     0.0023     0.0005   112.6235
    6.0155     6.1541   102.7797    -0.0349     0.0007    -0.9994    -0.5971     0.8019     0.0215     0.8014     0.5975    -0.0276     0.0002   112.6231
    5.9980     6.1543   102.2801    -0.0349    -0.0002    -0.9994    -0.0163    -0.9999     0.0007    -0.9993     0.0163     0.0349     0.0038   112.6232
    5.9806     6.1539   101.7805    -0.0348    -0.0009    -0.9994     0.5710     0.8207    -0.0206     0.8202    -0.5713    -0.0281     0.0012   112.6226
    5.9631     6.1536   101.2809    -0.0353    -0.0007    -0.9994    -0.9926    -0.1165     0.0351    -0.1164     0.9932     0.0034     0.0028   112.6247
    5.9457     6.1532   100.7813    -0.0334    -0.0007    -0.9994     0.9991     0.0272    -0.0334     0.0272    -0.9996    -0.0002     0.0104   112.6172
    5.9282     6.1529   100.2817    -0.0405    -0.0008    -0.9992    -0.9990    -0.0208     0.0405    -0.0208     0.9998     0.0000     0.0390   112.6470
    5.9108     6.1525    99.7821    -0.0139    -0.0003    -0.9999     0.9997     0.0203    -0.0139     0.0203    -0.9998     0.0000     0.1456   112.5653
    5.9173     6.1526    99.2825     0.0303     0.0006    -0.9995     0.9993     0.0203     0.0303     0.0203    -0.9998    -0.0000     0.0317   112.6063
    5.9347     6.1530    98.7829     0.0361     0.0007    -0.9993    -0.9991    -0.0207    -0.0361    -0.0207     0.9998    -0.0000     0.0085   112.6280
    5.9522     6.1533    98.2833     0.0346     0.0007    -0.9994     0.9991     0.0265     0.0346     0.0265    -0.9996     0.0002     0.0023   112.6218
    5.9696     6.1537    97.7837     0.0350     0.0007    -0.9994    -0.9935    -0.1088    -0.0349    -0.1088     0.9941    -0.0031     0.0006   112.6234
    5.9871     6.1541    97.2841     0.0349     0.0007    -0.9994     0.4655     0.8849     0.0169     0.8844    -0.4658     0.0305     0.0002   112.6229
    6.0045     6.1543    96.7845     0.0350    -0.0002    -0.9994     0.0663    -0.9978     0.0025    -0.9972    -0.0664    -0.0349     0.0038   112.6233
    6.0220     6.1539    96.2849     0.0348    -0.0009    -0.9994    -0.5852     0.8106    -0.0211     0.8101     0.5856     0.0277     0.0013   112.6228
    6.0394     6.1536    95.7853     0.0353    -0.0007    -0.9994     0.9922    -0.1196     0.0352    -0.1196    -0.9928    -0.0035     0.0028   112.6248
    6.0569     6.1532    95.2857     0.0335    -0.0007    -0.9994    -0.9991     0.0279    -0.0335     0.0279     0.9996     0.0002     0.0103   112.6175
    6.0744     6.1528    94.7861     0.0405    -0.0008    -0.9992     0.9990    -0.0212     0.0405    -0.0212    -0.9998    -0.0000     0.0383   112.6467
    6.0918     6.1525    94.2864     0.0143    -0.0003    -0.9999    -0.9997     0.0208    -0.0143     0.0208     0.9998    -0.0000     0.1430   112.5659
    6.0857     6.1526    93.7868    -0.0300     0.0006    -0.9996    -0.9993     0.0207     0.0300     0.0207     0.9998     0.0000     0.0344   112.6051
    6.0682     6.1530    93.2872    -0.0363     0.0008    -0.9993     0.9991    -0.0212    -0.0363    -0.0212    -0.9998     0.0000     0.0092   112.6285
    6.0507     6.1533    92.7876    -0.0346     0.0007    -0.9994    -0.9990     0.0277     0.0346     0.0277     0.9996    -0.0002     0.0025   112.6218
    6.0333     6.1537    92.2880    -0.0350     0.0007    -0.9994     0.9923    -0.1192    -0.0349    -0.1191    -0.9929     0.0035     0.0007   112.6236
    6.0158     6.1540    91.7884    -0.0349     0.0008    -0.9994    -0.4754     0.8796     0.0173     0.8791     0.4757    -0.0303     0.0003   112.6231
    5.9983     6.1543    91.2888    -0.0349    -0.0002    -0.9994    -0.0112    -0.9999     0.0005    -0.9993     0.0113     0.0349     0.0039   112.6232
    5.9809     6.1539    90.7892    -0.0348    -0.0009    -0.9994     0.5436     0.8391    -0.0196     0.8386    -0.5439    -0.0287     0.0013   112.6226
    5.9634     6.1536    90.2896    -0.0353    -0.0007    -0.9994    -0.9918    -0.1230     0.0351    -0.1229     0.9924     0.0037     0.0027   112.6246
    5.9460     6.1532    89.7900    -0.0334    -0.0007    -0.9994     0.9991     0.0277    -0.0335     0.0277    -0.9996    -0.0002     0.0101   112.6175
    5.9286     6.1529    89.2904    -0.0403    -0.0008    -0.9992    -0.9990    -0.0208     0.0403    -0.0208     0.9998     0.0000     0.0376   112.6460
    5.9111     6.1525    88.7908    -0.0147    -0.0003    -0.9999     0.9997     0.0203    -0.0147     0.0203    -0.9998     0.0000     0.1402   112.5665
    5.9170     6.1526    88.2912     0.0296     0.0006    -0.9996     0.9994     0.0203     0.0296     0.0203    -0.9998    -0.0000     0.0370   112.6036
    5.9344     6.1530    87.7916     0.0363     0.0007    -0.9993    -0.9991    -0.0208    -0.0363    -0.0209     0.9998    -0.0000     0.0099   112.6288
    5.9519     6.1533    87.2920     0.0345     0.0007    -0.9994     0.9990     0.0286     0.0345     0.0286    -0.9996     0.0003     0.0027   112.6215
    5.9693     6.1537    86.7924     0.0350     0.0007    -0.9994    -0.9899    -0.1372    -0.0348    -0.1372     0.9905    -0.0041     0.0007   112.6235
    5.9868     6.1541    86.2928     0.0349     0.0008    -0.9994     0.3910     0.9203     0.0143     0.9197    -0.3912     0.0318     0.0003   112.6229
    6.0042     6.1543    85.7932     0.0350    -0.0002    -0.9994     0.0615    -0.9981     0.0023    -0.9975    -0.0615    -0.0349     0.0040   112.6233
    6.0217     6.1539    85.2936     0.0348    -0.0009    -0.9994    -0.5597     0.8284    -0.0202     0.8280     0.5601     0.0284     0.0013   112.6228
    6.0391     6.1536    84.7940     0.0353    -0.0007    -0.9994     0.9914    -0.1263     0.0351    -0.1263    -0.9920    -0.0038     0.0027   112.6247
    6.0566     6.1532    84.2944     0.0335    -0.0007    -0.9994    -0.9990     0.0284    -0.0335     0.0284     0.9996     0.0002     0.0099   112.6177
    6.0741     6.1528    83.7948     0.0403    -0.0008    -0.9992     0.9990    -0.0213     0.0403    -0.0213    -0.9998    -0.0000     0.0369   112.6458
    6.0915     6.1525    83.2952     0.0151    -0.0003    -0.9999    -0.9997     0.0208    -0.0151     0.0208     0.9998    -0.0000     0.1377   112.5672
    6.0860     6.1526    82.7956    -0.0292     0.0006    -0.9996    -0.9994     0.0207     0.0292     0.0207     0.9998     0.0000     0.0397   112.6025
    6.0685     6.1530    82.2960    -0.0365     0.0008    -0.9993     0.9991    -0.0213    -0.0365    -0.0213    -0.9998     0.0000     0.0107   112.6294
    6.0510     6.1533    81.7964    -0.0345     0.0007    -0.9994    -0.9990     0.0295     0.0345     0.0295     0.9996    -0.0003     0.0029   112.6216
    6.0336     6.1537    81.2968    -0.0350     0.0007    -0.9994     0.9890    -0.1438    -0.0348    -0.1437    -0.9896     0.0043     0.0008   112.6236
    6.0161     6.1540    80.7971    -0.0349     0.0008    -0.9994    -0.4206     0.9071     0.0154     0.9066     0.4209    -0.0313     0.0004   112.6231
    5.9986     6.1543    80.2975    -0.0349    -0.0001    -0.9994    -0.0065    -1.0000     0.0004    -0.9994     0.0065     0.0349     0.0040   112.6232
    5.9812     6.1539    79.7979    -0.0348    -0.0009    -0.9994     0.5159     0.8564    -0.0187     0.8559    -0.5163    -0.0294     0.0013   112.6226
    5.9637     6.1536    79.2983    -0.0353    -0.0007    -0.9994    -0.9909    -0.1300     0.0351    -0.1300     0.9915     0.0039     0.0026   112.6245
    5.9463     6.1532    78.7987    -0.0335    -0.0007    -0.9994     0.9990     0.0282    -0.0335     0.0282    -0.9996    -0.0003     0.0097   112.6177
    5.9289     6.1529    78.2991    -0.0401    -0.0008    -0.9992    -0.9990    -0.0209     0.0401    -0.0209     0.9998     0.0000     0.0361   112.6451
    5.9114     6.1525    77.7995    -0.0154    -0.0003    -0.9999     0.9997     0.0203    -0.0155     0.0203    -0.9998     0.0000     0.1348   112.5679
    5.9167     6.1526    77.2999     0.0288     0.0006    -0.9996     0.9994     0.0203     0.0288     0.0203    -0.9998    -0.0000     0.0424   112.6011
    5.9341     6.1530    76.8003     0.0365     0.0007    -0.9993    -0.9991    -0.0210    -0.0365    -0.0210     0.9998    -0.0000     0.0114   112.6296
    5.9516     6.1533    76.3007     0.0345     0.0007    -0.9994     0.9990     0.0301     0.0345     0.0301    -0.9995     0.0003     0.0030   112.6213
    5.9690     6.1537    75.8011     0.0350     0.0007    -0.9994    -0.9868    -0.1581    -0.0347    -0.1581     0.9874    -0.0049     0.0008   112.6235
    5.9865     6.1540    75.3015     0.0349     0.0008    -0.9994     0.3525     0.9357     0.0130     0.9352    -0.3527     0.0323     0.0004   112.6229
    6.0039     6.1543    74.8019     0.0350    -0.0001    -0.9994     0.0569    -0.9984     0.0021    -0.9978    -0.0570    -0.0349     0.0041   112.6232
    6.0214     6.1539    74.3023     0.0348    -0.0009    -0.9994    -0.5339     0.8453    -0.0194     0.8448     0.5343     0.0290     0.0013   112.6228
    6.0388     6.1536    73.8027     0.0353    -0.0007    -0.9994     0.9904    -0.1336     0.0351    -0.1335    -0.9910    -0.0040     0.0026   112.6247
    6.0563     6.1532    73.3031     0.0336    -0.0007    -0.9994    -0.9990     0.0289    -0.0336     0.0289     0.9996     0.0003     0.0095   112.6179
    6.0738     6.1528    72.8035     0.0400    -0.0008    -0.9992     0.9990    -0.0213     0.0401    -0.0213    -0.9998    -0.0000     0.0354   112.6448
    6.0912     6.1525    72.3039     0.0159    -0.0003    -0.9999    -0.9997     0.0208    -0.0159     0.0208     0.9998    -0.0000     0.1323   112.5686
    6.0863     6.1526    71.8043    -0.0284     0.0006    -0.9996    -0.9994     0.0207     0.0284     0.0207     0.9998     0.0000     0.0451   112.6000
    6.0688     6.1530    71.3047    -0.0367     0.0008    -0.9993     0.9991    -0.0214    -0.0367    -0.0214    -0.9998     0.0000     0.0121   112.6302
    6.0513     6.1533    70.8051    -0.0345     0.0007    -0.9994    -0.9989     0.0309     0.0345     0.0309     0.9995    -0.0003     0.0032   112.6214
    6.0339     6.1537    70.3055    -0.0351     0.0007    -0.9994     0.9861    -0.1622    -0.0347    -0.1621    -0.9868     0.0050     0.0009   112.6237
    6.0164     6.1540    69.8059    -0.0349     0.0008    -0.9994    -0.3899     0.9207     0.0143     0.9202     0.3902    -0.0318     0.0005   112.6231
    5.9989     6.1543    69.3063    -0.0349    -0.0001    -0.9994    -0.0020    -1.0000     0.0002    -0.9994     0.0020     0.0349     0.0041   112.6232
    5.9815     6.1539    68.8067    -0.0348    -0.0009    -0.9994     0.4882     0.8726    -0.0178     0.8721    -0.4885    -0.0299     0.0013   112.6227
    5.9641     6.1536    68.3071    -0.0353    -0.0007    -0.9994    -0.9899    -0.1377     0.0350    -0.1376     0.9905     0.0042     0.0025   112.6245
    5.9466     6.1532    67.8075    -0.0336    -0.0007    -0.9994     0.9990     0.0288    -0.0336     0.0288    -0.9996    -0.0003     0.0093   112.6179
    5.9292     6.1529    67.3078    -0.0399    -0.0008    -0.9992    -0.9990    -0.0209     0.0399    -0.0209     0.9998     0.0000     0.0347   112.6442
    5.9117     6.1525    66.8082    -0.0162    -0.0003    -0.9999     0.9997     0.0203    -0.0162     0.0203    -0.9998     0.0000     0.1295   112.5692
    5.9164     6.1526    66.3086     0.0280     0.0006    -0.9996     0.9994     0.0203     0.0280     0.0203    -0.9998     0.0000     0.0477   112.5986
    5.9338     6.1530    65.8090     0.0367     0.0007    -0.9993    -0.9991    -0.0210    -0.0368    -0.0211     0.9998    -0.0000     0.0128   112.6305
    5.9513     6.1533    65.3094     0.0344     0.0007    -0.9994     0.9989     0.0313     0.0344     0.0313    -0.9995     0.0004     0.0034   112.6211
    5.9687     6.1537    64.8098     0.0350     0.0007    -0.9994    -0.9841    -0.1741    -0.0346    -0.1741     0.9847    -0.0054     0.0009   112.6236
    5.9861     6.1540    64.3102     0.0349     0.0008    -0.9994     0.3292     0.9442     0.0122     0.9436    -0.3294     0.0327     0.0006   112.6229
    6.0036     6.1543    63.8106     0.0350    -0.0001    -0.9994     0.0526    -0.9986     0.0020    -0.9980    -0.0526    -0.0349     0.0042   112.6232
    6.0211     6.1539    63.3110     0.0348    -0.0009    -0.9994    -0.5080     0.8611    -0.0185     0.8606     0.5084     0.0296     0.0013   112.6229
    6.0385     6.1536    62.8114     0.0353    -0.0007    -0.9994     0.9893    -0.1414     0.0350    -0.1413    -0.9900    -0.0043     0.0025   112.6246
    6.0560     6.1532    62.3118     0.0336    -0.0007    -0.9994    -0.9990     0.0295    -0.0336     0.0295     0.9996     0.0003     0.0091   112.6181
    6.0735     6.1529    61.8122     0.0398    -0.0008    -0.9992     0.9990    -0.0213     0.0399    -0.0213    -0.9998    -0.0000     0.0340   112.6439
    6.0909     6.1525    61.3126     0.0166    -0.0003    -0.9999    -0.9996     0.0208    -0.0166     0.0208     0.9998    -0.0000     0.1269   112.5700
    6.0866     6.1526    60.8130    -0.0277     0.0006    -0.9996    -0.9994     0.0207     0.0277     0.0207     0.9998    -0.0000     0.0505   112.5975
    6.0691     6.1529    60.3134    -0.0369     0.0008    -0.9993     0.9991    -0.0215    -0.0369    -0.0215    -0.9998     0.0000     0.0135   112.6311
